id_election;annee;type_election;tour;code_commune;libelle_commune;nom;nuance;parti_politique;famille_politique;voix;ratio_voix_inscrits;ratio_voix_exprimes
2024_euro_t1;2024;euro;1;69002;Aigueperse;BESOIN D'EUROPE;LENS;Ensemble (Renaissance / LREM);Centre;13;6.02;12.15
2024_euro_t1;2024;euro;1;69002;Aigueperse;CHANGER L'EUROPE;LDVG;Divers gauche;Gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;DEFENDRE LES ENFANTS;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;DEMOCRATIE REPRESENTATIVE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;EAC;LECO;Europe Ecologie Les Verts;Ecologie;2;0.93;1.87
2024_euro_t1;2024;euro;1;69002;Aigueperse;ECOLOGIE POSITIVE;LECO;Europe Ecologie Les Verts;Ecologie;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;ESPERANTO;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;EUROPE TERRITOIRES ÉCOLOGIE;LDVG;Divers gauche;Gauche;1;0.46;0.93
2024_euro_t1;2024;euro;1;69002;Aigueperse;EUROPE ÉCOLOGIE;LVEC;Divers extreme droite;Extreme droite;2;0.93;1.87
2024_euro_t1;2024;euro;1;69002;Aigueperse;FORTERESSE EUROPE;LEXD;Extreme droite;Extreme droite;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;FRANCE LIBRE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;FREE PALESTINE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;GAUCHE UNIE;LCOM;Parti Communiste Francais;Gauche radicale;3;1.39;2.8
2024_euro_t1;2024;euro;1;69002;Aigueperse;HUMANITE SOUVERAINE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;L'EUROPE CA SUFFIT !;LEXD;Extreme droite;Extreme droite;1;0.46;0.93
2024_euro_t1;2024;euro;1;69002;Aigueperse;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;LLR;Les Republicains;Droite;11;5.09;10.28
2024_euro_t1;2024;euro;1;69002;Aigueperse;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;LREC;Reconquete;Extreme droite;4;1.85;3.74
2024_euro_t1;2024;euro;1;69002;Aigueperse;LA RUCHE CITOYENNE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69002;Aigueperse;LFI - UP;LFI;La France Insoumise;Gauche radicale;3;1.39;2.8
