id_election;annee;type_election;tour;code_commune;libelle_commune;nom;nuance;parti_politique;famille_politique;voix;ratio_voix_inscrits;ratio_voix_exprimes
2017_legi_t1;2017;legi;1;69005;Ambérieux;DUREAU;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69005;Ambérieux;EALET;ECO;Europe Ecologie Les Verts;Ecologie;2;0.48;1.05
2017_legi_t1;2017;legi;1;69005;Ambérieux;FARAH;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69005;Ambérieux;HELLY;EXG;Extreme gauche;Extreme gauche;1;0.24;0.53
2017_legi_t1;2017;legi;1;69005;Ambérieux;MICHAUDON;ECO;Europe Ecologie Les Verts;Ecologie;1;0.24;0.53
2017_legi_t1;2017;legi;1;69005;Ambérieux;PERRUT;LR;Les Republicains;Droite;57;13.6;30.0
2017_legi_t1;2017;legi;1;69005;Ambérieux;RADIX;DVD;Divers droite;Droite;0;0.0;0.0
2017_legi_t1;2017;legi;1;69006;Amplepuis;BISSAY;COM;Parti Communiste Francais;Gauche radicale;20;0.56;1.17
2017_legi_t1;2017;legi;1;69006;Amplepuis;BOTTON;DIV;Divers;Divers;2;0.06;0.12
2017_legi_t1;2017;legi;1;69006;Amplepuis;CAPPEAU;DLF;Debout la France;Droite souverainiste;30;0.83;1.75
2017_legi_t1;2017;legi;1;69006;Amplepuis;DE MARCHI;FI;La France Insoumise;Gauche radicale;210;5.84;12.25
2017_legi_t1;2017;legi;1;69006;Amplepuis;HOMINAL;ECO;Europe Ecologie Les Verts;Ecologie;42;1.17;2.45
2017_legi_t1;2017;legi;1;69006;Amplepuis;HOUOT;DIV;Divers;Divers;8;0.22;0.47
2017_legi_t1;2017;legi;1;69006;Amplepuis;LEBRETON;DVD;Divers droite;Droite;5;0.14;0.29
2017_legi_t1;2017;legi;1;69006;Amplepuis;MADI;DIV;Divers;Divers;4;0.11;0.23
2017_legi_t1;2017;legi;1;69006;Amplepuis;PASSARO;ECO;Europe Ecologie Les Verts;Ecologie;19;0.53;1.11
2017_legi_t1;2017;legi;1;69006;Amplepuis;TERRAIL;FN;Rassemblement National;Extreme droite;171;4.76;9.98
2017_legi_t1;2017;legi;1;69006;Amplepuis;TERROIR;REM;La Republique En Marche;Centre;480;13.36;28.0
2017_legi_t1;2017;legi;1;69006;Amplepuis;TEYSSIER;EXG;Extreme gauche;Extreme gauche;15;0.42;0.88
2017_legi_t1;2017;legi;1;69006;Amplepuis;TIXIER;DVD;Divers droite;Droite;13;0.36;0.76
2017_legi_t1;2017;legi;1;69006;Amplepuis;VERCHÈRE;LR;Les Republicains;Droite;651;18.12;37.98
2017_legi_t1;2017;legi;1;69006;Amplepuis;VOYANT;EXD;Extreme droite;Extreme droite;44;1.22;2.57
2017_legi_t1;2017;legi;1;69007;Ampuis;AMSELLEM;DVG;Divers gauche;Gauche;0;0.0;0.0
2017_legi_t1;2017;legi;1;69007;Ampuis;BACHAUD;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69007;Ampuis;BADOIL;DLF;Debout la France;Droite souverainiste;20;1.0;1.93
2017_legi_t1;2017;legi;1;69007;Ampuis;BOUVIER;DIV;Divers;Divers;5;0.25;0.48
2017_legi_t1;2017;legi;1;69007;Ampuis;BUB;ECO;Europe Ecologie Les Verts;Ecologie;36;1.8;3.47
2017_legi_t1;2017;legi;1;69007;Ampuis;COMBAZ;COM;Parti Communiste Francais;Gauche radicale;22;1.1;2.12
2017_legi_t1;2017;legi;1;69007;Ampuis;COPEDE;EXD;Extreme droite;Extreme droite;8;0.4;0.77
2017_legi_t1;2017;legi;1;69007;Ampuis;DAGLI;DIV;Divers;Divers;2;0.1;0.19
2017_legi_t1;2017;legi;1;69007;Ampuis;DELACOURT;DVD;Divers droite;Droite;3;0.15;0.29
2017_legi_t1;2017;legi;1;69007;Ampuis;FENECH;LR;Les Republicains;Droite;247;12.37;23.8
2017_legi_t1;2017;legi;1;69007;Ampuis;FUGIT;REM;La Republique En Marche;Centre;372;18.64;35.84
2017_legi_t1;2017;legi;1;69007;Ampuis;JOASSARD;SOC;Parti Socialiste;Gauche;30;1.5;2.89
2017_legi_t1;2017;legi;1;69007;Ampuis;MELLIES;FN;Rassemblement National;Extreme droite;187;9.37;18.02
2017_legi_t1;2017;legi;1;69007;Ampuis;MINOUX;EXG;Extreme gauche;Extreme gauche;9;0.45;0.87
2017_legi_t1;2017;legi;1;69007;Ampuis;NEGRO;ECO;Europe Ecologie Les Verts;Ecologie;8;0.4;0.77
2017_legi_t1;2017;legi;1;69007;Ampuis;URVOY;DVD;Divers droite;Droite;0;0.0;0.0
2017_legi_t1;2017;legi;1;69007;Ampuis;VALENTIN;FI;La France Insoumise;Gauche radicale;89;4.46;8.57
2017_legi_t1;2017;legi;1;69008;Ancy;BISSAY;COM;Parti Communiste Francais;Gauche radicale;1;0.22;0.38
2017_legi_t1;2017;legi;1;69008;Ancy;BOTTON;DIV;Divers;Divers;1;0.22;0.38
2017_legi_t1;2017;legi;1;69008;Ancy;CAPPEAU;DLF;Debout la France;Droite souverainiste;9;1.95;3.45
2017_legi_t1;2017;legi;1;69008;Ancy;DE MARCHI;FI;La France Insoumise;Gauche radicale;14;3.03;5.36
2017_legi_t1;2017;legi;1;69008;Ancy;HOMINAL;ECO;Europe Ecologie Les Verts;Ecologie;10;2.16;3.83
2017_legi_t1;2017;legi;1;69008;Ancy;HOUOT;DIV;Divers;Divers;2;0.43;0.77
2017_legi_t1;2017;legi;1;69008;Ancy;LEBRETON;DVD;Divers droite;Droite;0;0.0;0.0
2017_legi_t1;2017;legi;1;69008;Ancy;MADI;DIV;Divers;Divers;2;0.43;0.77
2017_legi_t1;2017;legi;1;69008;Ancy;PASSARO;ECO;Europe Ecologie Les Verts;Ecologie;2;0.43;0.77
2017_legi_t1;2017;legi;1;69008;Ancy;TERRAIL;FN;Rassemblement National;Extreme droite;18;3.9;6.9
2017_legi_t1;2017;legi;1;69008;Ancy;TERROIR;REM;La Republique En Marche;Centre;94;20.35;36.02
2017_legi_t1;2017;legi;1;69008;Ancy;TEYSSIER;EXG;Extreme gauche;Extreme gauche;1;0.22;0.38
2017_legi_t1;2017;legi;1;69008;Ancy;TIXIER;DVD;Divers droite;Droite;3;0.65;1.15
2017_legi_t1;2017;legi;1;69008;Ancy;VERCHÈRE;LR;Les Republicains;Droite;103;22.29;39.46
2017_legi_t1;2017;legi;1;69008;Ancy;VOYANT;EXD;Extreme droite;Extreme droite;1;0.22;0.38
2017_legi_t1;2017;legi;1;69009;Anse;ALLOMBERT;COM;Parti Communiste Francais;Gauche radicale;37;0.81;1.63
2017_legi_t1;2017;legi;1;69009;Anse;BOUDOT;FN;Rassemblement National;Extreme droite;297;6.49;13.1
2017_legi_t1;2017;legi;1;69009;Anse;BUISSON;RDG;Rassemblement de la gauche;Gauche;78;1.71;3.44
2017_legi_t1;2017;legi;1;69009;Anse;CACI;FI;La France Insoumise;Gauche radicale;224;4.9;9.88
2017_legi_t1;2017;legi;1;69009;Anse;CROIZEAU;REM;La Republique En Marche;Centre;956;20.91;42.17
2017_legi_t1;2017;legi;1;69009;Anse;DHIMOÏLA;DLF;Debout la France;Droite souverainiste;25;0.55;1.1
2017_legi_t1;2017;legi;1;69009;Anse;DUREAU;DIV;Divers;Divers;15;0.33;0.66
2017_legi_t1;2017;legi;1;69009;Anse;EALET;ECO;Europe Ecologie Les Verts;Ecologie;90;1.97;3.97
2017_legi_t1;2017;legi;1;69009;Anse;FARAH;DIV;Divers;Divers;7;0.15;0.31
2017_legi_t1;2017;legi;1;69009;Anse;HELLY;EXG;Extreme gauche;Extreme gauche;10;0.22;0.44
2017_legi_t1;2017;legi;1;69009;Anse;MICHAUDON;ECO;Europe Ecologie Les Verts;Ecologie;26;0.57;1.15
2017_legi_t1;2017;legi;1;69009;Anse;PERRUT;LR;Les Republicains;Droite;487;10.65;21.48
2017_legi_t1;2017;legi;1;69009;Anse;RADIX;DVD;Divers droite;Droite;15;0.33;0.66
2017_legi_t1;2017;legi;1;69010;L'Arbresle;BISSAY;COM;Parti Communiste Francais;Gauche radicale;54;1.31;2.8
2017_legi_t1;2017;legi;1;69010;L'Arbresle;BOTTON;DIV;Divers;Divers;5;0.12;0.26
2017_legi_t1;2017;legi;1;69010;L'Arbresle;CAPPEAU;DLF;Debout la France;Droite souverainiste;24;0.58;1.24
2017_legi_t1;2017;legi;1;69010;L'Arbresle;DE MARCHI;FI;La France Insoumise;Gauche radicale;318;7.69;16.46
2017_legi_t1;2017;legi;1;69010;L'Arbresle;HOMINAL;ECO;Europe Ecologie Les Verts;Ecologie;125;3.02;6.47
2017_legi_t1;2017;legi;1;69010;L'Arbresle;HOUOT;DIV;Divers;Divers;23;0.56;1.19
2017_legi_t1;2017;legi;1;69010;L'Arbresle;LEBRETON;DVD;Divers droite;Droite;3;0.07;0.16
2017_legi_t1;2017;legi;1;69010;L'Arbresle;MADI;DIV;Divers;Divers;15;0.36;0.78
2017_legi_t1;2017;legi;1;69010;L'Arbresle;PASSARO;ECO;Europe Ecologie Les Verts;Ecologie;21;0.51;1.09
2017_legi_t1;2017;legi;1;69010;L'Arbresle;TERRAIL;FN;Rassemblement National;Extreme droite;183;4.43;9.47
2017_legi_t1;2017;legi;1;69010;L'Arbresle;TERROIR;REM;La Republique En Marche;Centre;695;16.81;35.97
2017_legi_t1;2017;legi;1;69010;L'Arbresle;TEYSSIER;EXG;Extreme gauche;Extreme gauche;35;0.85;1.81
2017_legi_t1;2017;legi;1;69010;L'Arbresle;TIXIER;DVD;Divers droite;Droite;6;0.15;0.31
2017_legi_t1;2017;legi;1;69010;L'Arbresle;VERCHÈRE;LR;Les Republicains;Droite;415;10.04;21.48
2017_legi_t1;2017;legi;1;69010;L'Arbresle;VOYANT;EXD;Extreme droite;Extreme droite;10;0.24;0.52
2017_legi_t1;2017;legi;1;69012;Les Ardillats;ALLOMBERT;COM;Parti Communiste Francais;Gauche radicale;2;0.39;0.72
2017_legi_t1;2017;legi;1;69012;Les Ardillats;BOUDOT;FN;Rassemblement National;Extreme droite;36;7.07;13.04
2017_legi_t1;2017;legi;1;69012;Les Ardillats;BUISSON;RDG;Rassemblement de la gauche;Gauche;6;1.18;2.17
2017_legi_t1;2017;legi;1;69012;Les Ardillats;CACI;FI;La France Insoumise;Gauche radicale;18;3.54;6.52
2017_legi_t1;2017;legi;1;69012;Les Ardillats;CROIZEAU;REM;La Republique En Marche;Centre;91;17.88;32.97
2017_legi_t1;2017;legi;1;69012;Les Ardillats;DHIMOÏLA;DLF;Debout la France;Droite souverainiste;1;0.2;0.36
2017_legi_t1;2017;legi;1;69012;Les Ardillats;DUREAU;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69012;Les Ardillats;EALET;ECO;Europe Ecologie Les Verts;Ecologie;9;1.77;3.26
2017_legi_t1;2017;legi;1;69012;Les Ardillats;FARAH;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69012;Les Ardillats;HELLY;EXG;Extreme gauche;Extreme gauche;1;0.2;0.36
2017_legi_t1;2017;legi;1;69012;Les Ardillats;MICHAUDON;ECO;Europe Ecologie Les Verts;Ecologie;3;0.59;1.09
2017_legi_t1;2017;legi;1;69012;Les Ardillats;PERRUT;LR;Les Republicains;Droite;108;21.22;39.13
2017_legi_t1;2017;legi;1;69012;Les Ardillats;RADIX;DVD;Divers droite;Droite;1;0.2;0.36
2017_legi_t1;2017;legi;1;69013;Arnas;ALLOMBERT;COM;Parti Communiste Francais;Gauche radicale;18;0.68;1.43
2017_legi_t1;2017;legi;1;69013;Arnas;BOUDOT;FN;Rassemblement National;Extreme droite;230;8.69;18.21
2017_legi_t1;2017;legi;1;69013;Arnas;BUISSON;RDG;Rassemblement de la gauche;Gauche;24;0.91;1.9
2017_legi_t1;2017;legi;1;69013;Arnas;CACI;FI;La France Insoumise;Gauche radicale;98;3.7;7.76
2017_legi_t1;2017;legi;1;69013;Arnas;CROIZEAU;REM;La Republique En Marche;Centre;463;17.5;36.66
2017_legi_t1;2017;legi;1;69013;Arnas;DHIMOÏLA;DLF;Debout la France;Droite souverainiste;8;0.3;0.63
2017_legi_t1;2017;legi;1;69013;Arnas;DUREAU;DIV;Divers;Divers;7;0.26;0.55
2017_legi_t1;2017;legi;1;69013;Arnas;EALET;ECO;Europe Ecologie Les Verts;Ecologie;30;1.13;2.38
2017_legi_t1;2017;legi;1;69013;Arnas;FARAH;DIV;Divers;Divers;2;0.08;0.16
2017_legi_t1;2017;legi;1;69013;Arnas;HELLY;EXG;Extreme gauche;Extreme gauche;9;0.34;0.71
2017_legi_t1;2017;legi;1;69013;Arnas;MICHAUDON;ECO;Europe Ecologie Les Verts;Ecologie;11;0.42;0.87
2017_legi_t1;2017;legi;1;69013;Arnas;PERRUT;LR;Les Republicains;Droite;359;13.57;28.42
2017_legi_t1;2017;legi;1;69013;Arnas;RADIX;DVD;Divers droite;Droite;4;0.15;0.32
2017_legi_t1;2017;legi;1;69014;Aveize;BOMPARD;EXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2017_legi_t1;2017;legi;1;69014;Aveize;CLEMENCON;EXD;Extreme droite;Extreme droite;3;0.38;0.71
2017_legi_t1;2017;legi;1;69014;Aveize;CRUZ;LR;Les Republicains;Droite;79;10.04;18.59
2017_legi_t1;2017;legi;1;69014;Aveize;DAUDÉ;FI;La France Insoumise;Gauche radicale;35;4.45;8.24
2017_legi_t1;2017;legi;1;69014;Aveize;FORNITO;ECO;Europe Ecologie Les Verts;Ecologie;32;4.07;7.53
2017_legi_t1;2017;legi;1;69014;Aveize;FUMEY;DVD;Divers droite;Droite;0;0.0;0.0
2017_legi_t1;2017;legi;1;69014;Aveize;GALLIEN;COM;Parti Communiste Francais;Gauche radicale;4;0.51;0.94
2017_legi_t1;2017;legi;1;69014;Aveize;GASSILLOUD;REM;La Republique En Marche;Centre;200;25.41;47.06
2017_legi_t1;2017;legi;1;69014;Aveize;GINEYS;DIV;Divers;Divers;3;0.38;0.71
2017_legi_t1;2017;legi;1;69014;Aveize;MARION;FN;Rassemblement National;Extreme droite;53;6.73;12.47
2017_legi_t1;2017;legi;1;69014;Aveize;RAMBAUD;DLF;Debout la France;Droite souverainiste;10;1.27;2.35
2017_legi_t1;2017;legi;1;69014;Aveize;SI AHMED;ECO;Europe Ecologie Les Verts;Ecologie;6;0.76;1.41
2017_legi_t1;2017;legi;1;69015;Avenas;ALLOMBERT;COM;Parti Communiste Francais;Gauche radicale;0;0.0;0.0
2017_legi_t1;2017;legi;1;69015;Avenas;BOUDOT;FN;Rassemblement National;Extreme droite;4;3.45;5.8
2017_legi_t1;2017;legi;1;69015;Avenas;BUISSON;RDG;Rassemblement de la gauche;Gauche;5;4.31;7.25
2017_legi_t1;2017;legi;1;69015;Avenas;CACI;FI;La France Insoumise;Gauche radicale;6;5.17;8.7
2017_legi_t1;2017;legi;1;69015;Avenas;CROIZEAU;REM;La Republique En Marche;Centre;13;11.21;18.84
2017_legi_t1;2017;legi;1;69015;Avenas;DHIMOÏLA;DLF;Debout la France;Droite souverainiste;0;0.0;0.0
2017_legi_t1;2017;legi;1;69015;Avenas;DUREAU;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69015;Avenas;EALET;ECO;Europe Ecologie Les Verts;Ecologie;7;6.03;10.14
2017_legi_t1;2017;legi;1;69015;Avenas;FARAH;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69015;Avenas;HELLY;EXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2017_legi_t1;2017;legi;1;69015;Avenas;MICHAUDON;ECO;Europe Ecologie Les Verts;Ecologie;2;1.72;2.9
2017_legi_t1;2017;legi;1;69015;Avenas;PERRUT;LR;Les Republicains;Droite;32;27.59;46.38
2017_legi_t1;2017;legi;1;69015;Avenas;RADIX;DVD;Divers droite;Droite;0;0.0;0.0
2017_legi_t1;2017;legi;1;69016;Azolette;ALLOMBERT;COM;Parti Communiste Francais;Gauche radicale;0;0.0;0.0
2017_legi_t1;2017;legi;1;69016;Azolette;BOUDOT;FN;Rassemblement National;Extreme droite;9;6.98;14.06
2017_legi_t1;2017;legi;1;69016;Azolette;BUISSON;RDG;Rassemblement de la gauche;Gauche;2;1.55;3.12
2017_legi_t1;2017;legi;1;69016;Azolette;CACI;FI;La France Insoumise;Gauche radicale;3;2.33;4.69
2017_legi_t1;2017;legi;1;69016;Azolette;CROIZEAU;REM;La Republique En Marche;Centre;10;7.75;15.62
2017_legi_t1;2017;legi;1;69016;Azolette;DHIMOÏLA;DLF;Debout la France;Droite souverainiste;1;0.78;1.56
2017_legi_t1;2017;legi;1;69016;Azolette;DUREAU;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69016;Azolette;EALET;ECO;Europe Ecologie Les Verts;Ecologie;2;1.55;3.12
2017_legi_t1;2017;legi;1;69016;Azolette;FARAH;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69016;Azolette;HELLY;EXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2017_legi_t1;2017;legi;1;69016;Azolette;MICHAUDON;ECO;Europe Ecologie Les Verts;Ecologie;1;0.78;1.56
2017_legi_t1;2017;legi;1;69016;Azolette;PERRUT;LR;Les Republicains;Droite;33;25.58;51.56
2017_legi_t1;2017;legi;1;69016;Azolette;RADIX;DVD;Divers droite;Droite;3;2.33;4.69
2017_legi_t1;2017;legi;1;69017;Bagnols;BISSAY;COM;Parti Communiste Francais;Gauche radicale;4;0.68;1.47
2017_legi_t1;2017;legi;1;69017;Bagnols;BOTTON;DIV;Divers;Divers;3;0.51;1.1
2017_legi_t1;2017;legi;1;69017;Bagnols;CAPPEAU;DLF;Debout la France;Droite souverainiste;2;0.34;0.73
2017_legi_t1;2017;legi;1;69017;Bagnols;DE MARCHI;FI;La France Insoumise;Gauche radicale;31;5.25;11.36
2017_legi_t1;2017;legi;1;69017;Bagnols;HOMINAL;ECO;Europe Ecologie Les Verts;Ecologie;30;5.08;10.99
2017_legi_t1;2017;legi;1;69017;Bagnols;HOUOT;DIV;Divers;Divers;0;0.0;0.0
2017_legi_t1;2017;legi;1;69017;Bagnols;LEBRETON;DVD;Divers droite;Droite;0;0.0;0.0
2017_legi_t1;2017;legi;1;69017;Bagnols;MADI;DIV;Divers;Divers;1;0.17;0.37
2017_legi_t1;2017;legi;1;69017;Bagnols;PASSARO;ECO;Europe Ecologie Les Verts;Ecologie;3;0.51;1.1
2017_legi_t1;2017;legi;1;69017;Bagnols;TERRAIL;FN;Rassemblement National;Extreme droite;30;5.08;10.99
2017_legi_t1;2017;legi;1;69017;Bagnols;TERROIR;REM;La Republique En Marche;Centre;96;16.27;35.16
2017_legi_t1;2017;legi;1;69017;Bagnols;TEYSSIER;EXG;Extreme gauche;Extreme gauche;2;0.34;0.73
2017_legi_t1;2017;legi;1;69017;Bagnols;TIXIER;DVD;Divers droite;Droite;0;0.0;0.0
2017_legi_t1;2017;legi;1;69017;Bagnols;VERCHÈRE;LR;Les Republicains;Droite;68;11.53;24.91
2017_legi_t1;2017;legi;1;69017;Bagnols;VOYANT;EXD;Extreme droite;Extreme droite;3;0.51;1.1
2017_legi_t1;2017;legi;1;69018;Beaujeu;ALLOMBERT;COM;Parti Communiste Francais;Gauche radicale;3;0.23;0.49
2017_legi_t1;2017;legi;1;69018;Beaujeu;BOUDOT;FN;Rassemblement National;Extreme droite;101;7.63;16.56
2017_legi_t1;2017;legi;1;69018;Beaujeu;BUISSON;RDG;Rassemblement de la gauche;Gauche;13;0.98;2.13
2017_legi_t1;2017;legi;1;69018;Beaujeu;CACI;FI;La France Insoumise;Gauche radicale;37;2.79;6.07
2017_legi_t1;2017;legi;1;69018;Beaujeu;CROIZEAU;REM;La Republique En Marche;Centre;179;13.52;29.34
2017_legi_t1;2017;legi;1;69018;Beaujeu;DHIMOÏLA;DLF;Debout la France;Droite souverainiste;14;1.06;2.3
2017_legi_t1;2017;legi;1;69018;Beaujeu;DUREAU;DIV;Divers;Divers;1;0.08;0.16
2017_legi_t1;2017;legi;1;69018;Beaujeu;EALET;ECO;Europe Ecologie Les Verts;Ecologie;24;1.81;3.93
