id_election;annee;type_election;tour;code_commune;libelle_commune;nom;nuance;parti_politique;famille_politique;voix;ratio_voix_inscrits;ratio_voix_exprimes
2017_pres_t1;2017;pres;1;69016;Azolette;MACRON;ENS;En Marche / Renaissance;Centre;21;16.41;20.0
2017_pres_t1;2017;pres;1;69016;Azolette;MÉLENCHON;FI;La France Insoumise;Gauche radicale;10;7.81;9.52
2017_pres_t1;2017;pres;1;69016;Azolette;POUTOU;EXG;Nouveau Parti Anticapitaliste;Extreme gauche;2;1.56;1.9
2017_pres_t1;2017;pres;1;69017;Bagnols;ARTHAUD;EXG;Lutte Ouvriere;Extreme gauche;5;0.85;1.08
2017_pres_t1;2017;pres;1;69017;Bagnols;ASSELINEAU;EXD;Union Populaire Republicaine;Droite souverainiste;2;0.34;0.43
2017_pres_t1;2017;pres;1;69017;Bagnols;CHEMINADE;DIV;Solidarite et Progres;Divers;1;0.17;0.22
2017_pres_t1;2017;pres;1;69017;Bagnols;DUPONT-AIGNAN;DLF;Debout la France;Droite souverainiste;36;6.11;7.76
2017_pres_t1;2017;pres;1;69017;Bagnols;FILLON;LR;Les Republicains;Droite;113;19.19;24.35
2017_pres_t1;2017;pres;1;69017;Bagnols;HAMON;SOC;Parti Socialiste;Gauche;28;4.75;6.03
2017_pres_t1;2017;pres;1;69017;Bagnols;LASSALLE;DIV;Resistons;Divers;7;1.19;1.51
2017_pres_t1;2017;pres;1;69017;Bagnols;LE PEN;RN;Rassemblement National;Extreme droite;98;16.64;21.12
2017_pres_t1;2017;pres;1;69017;Bagnols;MACRON;ENS;En Marche / Renaissance;Centre;100;16.98;21.55
2017_pres_t1;2017;pres;1;69017;Bagnols;MÉLENCHON;FI;La France Insoumise;Gauche radicale;68;11.54;14.66
2017_pres_t1;2017;pres;1;69017;Bagnols;POUTOU;EXG;Nouveau Parti Anticapitaliste;Extreme gauche;6;1.02;1.29
2017_pres_t1;2017;pres;1;69018;Beaujeu;ARTHAUD;EXG;Lutte Ouvriere;Extreme gauche;6;0.45;0.61
2017_pres_t1;2017;pres;1;69018;Beaujeu;ASSELINEAU;EXD;Union Populaire Republicaine;Droite souverainiste;6;0.45;0.61
2017_pres_t1;2017;pres;1;69018;Beaujeu;CHEMINADE;DIV;Solidarite et Progres;Divers;0;0.0;0.0
2017_pres_t1;2017;pres;1;69018;Beaujeu;DUPONT-AIGNAN;DLF;Debout la France;Droite souverainiste;76;5.71;7.73
2017_pres_t1;2017;pres;1;69018;Beaujeu;FILLON;LR;Les Republicains;Droite;252;18.93;25.64
2017_pres_t1;2017;pres;1;69018;Beaujeu;HAMON;SOC;Parti Socialiste;Gauche;37;2.78;3.76
2017_pres_t1;2017;pres;1;69018;Beaujeu;LASSALLE;DIV;Resistons;Divers;15;1.13;1.53
2017_pres_t1;2017;pres;1;69018;Beaujeu;LE PEN;RN;Rassemblement National;Extreme droite;256;19.23;26.04
2017_pres_t1;2017;pres;1;69018;Beaujeu;MACRON;ENS;En Marche / Renaissance;Centre;212;15.93;21.57
2017_pres_t1;2017;pres;1;69018;Beaujeu;MÉLENCHON;FI;La France Insoumise;Gauche radicale;117;8.79;11.9
2017_pres_t1;2017;pres;1;69018;Beaujeu;POUTOU;EXG;Nouveau Parti Anticapitaliste;Extreme gauche;6;0.45;0.61
2017_pres_t1;2017;pres;1;69019;Belleville;ARTHAUD;EXG;Lutte Ouvriere;Extreme gauche;23;0.49;0.66
2017_pres_t1;2017;pres;1;69019;Belleville-En-Beaujolais;ARTHAUD;EXG;Lutte Ouvriere;Extreme gauche;23;0.49;0.66
